"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","Rsqr","Std.Error"
"233",3654,113,102,28.4,0,"Outros Fustes",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"234",3654,113,205,56.3,29.1,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"235",3654,113,301,54.2,28.5,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"236",3654,113,302,45,26.2,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"237",3654,113,303,53.6,28.5,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"238",3654,113,304,53,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"239",3654,113,305,51.7,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"240",3654,113,306,0,0,"Falha",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"241",3654,113,401,50.6,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"242",3654,113,103,0,0,"Falha",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"243",3654,113,201,0,0,"Falha",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"244",3654,113,202,58.7,28.8,"Dominante",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"245",3654,113,203,55,29.7,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"246",3654,113,204,57.3,30.5,"Dominante",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"247",3654,113,502,54.3,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"248",3654,113,503,56,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"249",3654,113,403,54,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"250",3654,113,404,53.5,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"251",3654,113,405,52.5,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"252",3654,113,402,50.6,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"253",3654,113,501,55.6,0,"Normal",29.65,3.80642112843027,-7.71573029047292,0.733282054902911,0.0227050216089914
"254",3654,114,101,52.9,27.9,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"255",3654,114,102,53.2,27.8,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"256",3654,114,103,53.9,28.2,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"257",3654,114,202,54.9,28.2,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"258",3654,114,203,52.5,27.1,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"259",3654,114,204,55.8,28.3,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"260",3654,114,201,53.9,27.8,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"261",3654,114,306,56.3,29,"Dominante",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"262",3654,114,401,57.9,30,"Dominante",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"263",3654,114,402,40.7,0,"Bifurcadaabaixo1.30",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"264",3654,114,402,22,0,"Outros Fustes",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"265",3654,114,403,54,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"266",3654,114,404,53.8,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"267",3654,114,501,56,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"268",3654,114,502,55.7,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"269",3654,114,301,51.3,28.4,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"270",3654,114,302,52,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"271",3654,114,303,47.7,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"272",3654,114,304,47.3,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"273",3654,114,305,51.9,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"274",3654,114,503,55.4,0,"Normal",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"275",3654,114,504,15.1,0,"Interplantio",29.5,3.90453584225496,-9.71360754517757,0.495893156672055,0.0194204294539769
"276",3654,115,202,54.7,28.1,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"277",3654,115,203,55.1,28.4,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"278",3654,115,104,54,29.4,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"279",3654,115,201,57.2,30.2,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"280",3654,115,301,0,0,"Falha",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"281",3654,115,302,56.7,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"282",3654,115,204,0,0,"Falha",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"283",3654,115,205,53.6,27.6,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"284",3654,115,101,60.5,29.5,"Dominante",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"285",3654,115,102,56,29.1,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"286",3654,115,103,58.8,30.8,"Dominante",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"287",3654,115,403,53.2,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"288",3654,115,404,52.4,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"289",3654,115,405,48.2,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"290",3654,115,501,52.3,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"291",3654,115,502,53.4,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"292",3654,115,503,49,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"293",3654,115,504,58.4,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"294",3654,115,304,48,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"295",3654,115,401,54.8,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"296",3654,115,402,54.4,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"297",3654,115,303,48.2,0,"Normal",30.15,3.99123575775202,-11.077393485421,0.420811439005471,0.0280429939685207
"298",3654,116,101,53.6,28.2,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"299",3654,116,102,50,26.5,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"300",3654,116,103,59.3,30.1,"Dominante",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"301",3654,116,205,51.5,28.4,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"302",3654,116,301,47.3,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"303",3654,116,302,45.3,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"304",3654,116,303,55.2,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"305",3654,116,304,51.8,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"306",3654,116,305,0,0,"Falha",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"307",3654,116,306,40.8,0,"Dominada",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"308",3654,116,401,60.2,29.7,"Dominante",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"309",3654,116,402,55,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"310",3654,116,201,55.7,29.2,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"311",3654,116,202,53.3,27.2,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"312",3654,116,203,53.7,29.1,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"313",3654,116,204,50.7,29,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"314",3654,116,502,55.8,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"315",3654,116,503,55.3,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"316",3654,116,404,56.5,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"317",3654,116,405,49,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"318",3654,116,501,56.5,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"319",3654,116,403,57.6,0,"Normal",29.9,3.81917675137369,-8.0215553022376,0.459711406978067,0.0302388972174126
"320",3654,117,101,57.2,29.2,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"321",3654,117,102,59.3,29.5,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"322",3654,117,103,52.6,28.1,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"323",3654,117,201,58,28.6,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"324",3654,117,202,55.5,28.1,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"325",3654,117,203,57.1,27.5,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"326",3654,117,204,61.5,28.9,"Dominante",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"327",3654,117,306,49,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"328",3654,117,401,50.1,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"329",3654,117,402,53.6,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"330",3654,117,403,59.4,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"331",3654,117,404,60.4,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"332",3654,117,405,47.5,20.4,"PontaSeca",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"333",3654,117,501,54.4,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"334",3654,117,502,61.8,28.9,"Dominante",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"335",3654,117,503,51.4,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"336",3654,117,304,45.8,0,"PontaSeca",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"337",3654,117,301,50.4,26.8,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"338",3654,117,302,57.8,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"339",3654,117,303,53.4,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"340",3654,117,305,56.1,0,"Normal",28.9,4.31785310455778,-17.8238840499788,0.622396190897628,0.0666157660693467
"341",3654,118,101,49.9,27.2,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"342",3654,118,204,33.9,0,"Morta",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"343",3654,118,205,57.4,30,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"344",3654,118,301,41.7,0,"Dominada",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"345",3654,118,302,59,28.8,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"346",3654,118,303,53.5,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"347",3654,118,304,53.9,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"348",3654,118,305,33.7,0,"Dominada",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"349",3654,118,306,52.4,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"350",3654,118,102,60.5,30.5,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"351",3654,118,103,53.7,27.3,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"352",3654,118,201,58.3,29.8,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"353",3654,118,202,47.5,25.9,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"354",3654,118,203,63.8,30.6,"Dominante",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"355",3654,118,501,61,29.7,"Dominante",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"356",3654,118,502,46.2,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"357",3654,118,503,52.5,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"358",3654,118,404,47.9,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"359",3654,118,401,56,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"360",3654,118,402,51,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"361",3654,118,403,48.1,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"362",3654,118,405,58.4,0,"Normal",30.15,3.91454495814553,-9.9188579683497,0.869375256249214,0.0214314240738251
"363",3654,119,101,48.2,27.3,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"364",3654,119,103,58,30,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"365",3654,119,201,48.2,25.9,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"366",3654,119,202,56,28.8,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"367",3654,119,102,45.9,24.4,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"368",3654,119,303,50.9,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"369",3654,119,304,44,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"370",3654,119,305,43.5,0,"Bifurcadaabaixo1.30",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"371",3654,119,305,29.5,0,"Outros Fustes",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"372",3654,119,306,51,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"373",3654,119,401,59.5,29.8,"Dominante",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"374",3654,119,402,62.8,30,"Dominante",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"375",3654,119,403,0,0,"Falha",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"376",3654,119,404,0,0,"Falha",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"377",3654,119,405,53.3,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"378",3654,119,501,52.2,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"379",3654,119,502,56.2,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"380",3654,119,503,55.8,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"381",3654,119,302,59.2,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"382",3654,119,203,48,25.2,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"383",3654,119,204,57.2,29.1,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"384",3654,119,205,52.4,28.6,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"385",3654,119,301,53.1,0,"Normal",29.9,3.98379042220146,-11.1005103360712,0.864051262346361,0.0281748355170611
"386",3654,120,102,50,26.9,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"387",3654,120,103,54.4,27.5,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"388",3654,120,201,39.3,0,"Morta",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"389",3654,120,202,52.3,26.8,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"390",3654,120,203,59,29.4,"Dominante",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"391",3654,120,204,56.5,26.7,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"392",3654,120,205,45.5,0,"Morta",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"393",3654,120,301,51.7,26.4,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"394",3654,120,101,61.2,30.3,"Dominante",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"395",3654,120,401,54,0,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"396",3654,120,402,51.3,0,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"397",3654,120,403,55.8,0,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
"398",3654,120,404,54,0,"Normal",29.85,3.94574691419517,-11.0111772222472,0.569627903789099,0.0353098922085483
